instance,total_tokens_title,total_tokens_content,total_words_title,total_words_content,total_filtered_words_title,total_filtered_words_content,count_exclamations_title,proportion_exclamations_title,count_exclamations_content,proportion_exclamations_content,count_question_title,proportion_question_title,count_question_content,proportion_question_content,count_allcaps_title,proportion_allcaps_title,count_allcaps_content,proportion_allcaps_content,count_contractions_title,proportion_contractions_title,count_contractions_content,proportion_contractions_content,count_words_in_title_in_content,proportion_words_in_title_in_content,sentiment_title,starts_with_number_title,starts_with_number_content,len_longest_word_content,starts_with_5W1H_content,starts_with_5W1H_title,number_of_proper_nouns_in_content,proportion_number_proper_nouns_in_content,proportion_of_stop_words_in_title,truth_mean,truth_median,truth_mode,label
1061,10,1175,10,1060,8,646,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,0.014150943396226415,0,0.0,0,0.0,49,0.07585139318885449,0.0,0,0,15,0,0,141,0.1330188679245283,0.2,0.26666668,0.33333334,0.0,0
1062,6,1405,6,1272,5,816,0,0.0,0,0.0,0,0.0,0,0.0,1,0.16666666666666666,22,0.01729559748427673,0,0.0,0,0.0,22,0.02696078431372549,0.2,0,0,16,0,0,165,0.12971698113207547,0.16666666666666666,0.33333334,0.33333334,0.33333334,0
1063,7,71,7,66,6,46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.030303030303030304,0,0.0,0,0.0,4,0.08695652173913043,0.0,0,0,12,0,0,9,0.13636363636363635,0.14285714285714285,0.13333334,0.0,0.0,0
1064,12,1541,10,1317,9,747,0,0.0,0,0.0,0,0.0,2,0.0012978585334198572,0,0.0,22,0.016704631738800303,0,0.0,14,0.010852713178294573,34,0.04551539491298527,0.0,0,0,16,0,0,91,0.06909643128321943,0.1,0.06666667,0.0,0.0,0
1065,16,324,14,293,9,172,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.006825938566552901,0,0.0,0,0.0,26,0.1511627906976744,0.0,0,0,14,0,0,37,0.12627986348122866,0.35714285714285715,0.2,0.0,0.0,0
1066,6,1561,5,1414,5,848,0,0.0,0,0.0,1,0.16666666666666666,4,0.0025624599615631004,0,0.0,5,0.003536067892503536,0,0.0,0,0.0,37,0.04363207547169811,0.0,0,0,20,0,0,144,0.10183875530410184,0.0,0.53333336,0.33333334,0.33333334,0
1067,13,162,13,148,13,81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.013513513513513514,0,0.0,0,0.0,2,0.024691358024691357,-0.30714285714285716,0,0,12,0,0,16,0.10810810810810811,0.0,0.46666667,0.6666667,0.6666667,1
1068,14,44,12,39,8,28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03571428571428571,0.0,0,0,11,0,1,1,0.02564102564102564,0.25,0.8,1.0,1.0,1
1069,8,987,7,878,6,485,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,0.02050113895216401,0,0.0,27,0.03195266272189349,13,0.026804123711340205,0.0,0,0,14,0,0,32,0.03644646924829157,0.14285714285714285,0.73333335,0.6666667,1.0,1
1070,10,141,10,127,9,86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.007874015748031496,0,0.0,0,0.0,11,0.12790697674418605,0.3333333333333333,0,0,12,0,0,14,0.11023622047244094,0.1,0.4,0.6666667,0.6666667,1
1071,12,78,12,73,10,46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.0410958904109589,0,0.0,0,0.0,0,0.0,0.0,0,0,14,0,0,11,0.1506849315068493,0.16666666666666666,0.2,0.0,0.0,0
1072,15,172,11,148,8,92,0,0.0,1,0.005813953488372093,4,0.26666666666666666,2,0.011627906976744186,0,0.0,1,0.006756756756756757,0,0.0,0,0.0,8,0.08695652173913043,1.0,0,0,13,0,0,30,0.20270270270270271,0.2727272727272727,0.4,0.33333334,0.0,0
1073,6,901,6,825,6,494,0,0.0,0,0.0,0,0.0,1,0.0011098779134295228,0,0.0,4,0.0048484848484848485,0,0.0,0,0.0,7,0.01417004048582996,-0.4,0,0,16,0,0,98,0.11878787878787879,0.0,0.0,0.0,0.0,0
1074,8,878,8,806,7,511,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,17,0.02109181141439206,0,0.0,0,0.0,31,0.060665362035225046,0.0,0,0,14,0,0,106,0.1315136476426799,0.125,0.06666667,0.0,0.0,0
1075,6,64,6,58,5,37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.05405405405405406,0.0,0,0,17,0,0,14,0.2413793103448276,0.16666666666666666,0.06666667,0.0,0.0,0
1076,11,356,11,316,9,198,0,0.0,1,0.0028089887640449437,0,0.0,2,0.0056179775280898875,0,0.0,0,0.0,0,0.0,3,0.00974025974025974,16,0.08080808080808081,0.25,0,0,16,0,0,30,0.0949367088607595,0.0,0.6666667,0.6666667,0.6666667,1
1077,9,81,9,74,9,49,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.013513513513513514,0,0.0,0,0.0,3,0.061224489795918366,0.0,0,0,15,0,0,22,0.2972972972972973,0.0,0.46666667,0.6666667,0.6666667,1
1078,9,485,9,444,8,271,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111111111111111,8,0.018018018018018018,0,0.0,0,0.0,28,0.1033210332103321,0.0,0,0,13,0,0,41,0.09234234234234234,0.1111111111111111,0.0,0.0,0.0,0
1079,8,61,7,55,6,34,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,11,0,1,2,0.03636363636363636,0.14285714285714285,0.4,0.33333334,0.33333334,0
1080,12,680,12,626,11,368,0,0.0,0,0.0,0,0.0,2,0.0029411764705882353,0,0.0,4,0.006389776357827476,0,0.0,0,0.0,19,0.051630434782608696,0.13636363636363635,0,0,15,0,0,87,0.1389776357827476,0.08333333333333333,0.2,0.33333334,0.33333334,0
1081,9,863,9,792,9,518,0,0.0,0,0.0,0,0.0,1,0.0011587485515643105,0,0.0,6,0.007575757575757576,0,0.0,0,0.0,29,0.055984555984555984,0.0,0,0,14,0,0,95,0.11994949494949494,0.0,0.2,0.0,0.0,0
1082,9,352,9,320,7,183,0,0.0,1,0.002840909090909091,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,0.1366120218579235,0.1,0,0,13,0,0,27,0.084375,0.2222222222222222,0.33333334,0.33333334,0.0,0
1083,325,1167,309,1020,219,675,1,0.003076923076923077,0,0.0,0,0.0,0,0.0,8,0.025889967637540454,39,0.03823529411764706,0,0.0,1,0.0009940357852882703,40,0.05925925925925926,0.12724747474747475,0,0,18,0,0,83,0.08137254901960785,0.18446601941747573,0.26666668,0.33333334,0.0,0
1084,9,848,9,771,7,459,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.016861219195849545,0,0.0,0,0.0,24,0.05228758169934641,0.65,0,0,19,0,0,101,0.1309987029831388,0.2222222222222222,0.6666667,0.6666667,0.6666667,1
1085,14,700,13,625,11,331,0,0.0,1,0.0014285714285714286,0,0.0,1,0.0014285714285714286,2,0.15384615384615385,24,0.0384,0,0.0,1,0.0017421602787456446,20,0.06042296072507553,0.0,0,0,13,0,0,31,0.0496,0.15384615384615385,0.13333334,0.0,0.0,0
1086,13,245,11,191,10,144,0,0.0,4,0.0163265306122449,0,0.0,0,0.0,3,0.2727272727272727,9,0.04712041884816754,0,0.0,1,0.005319148936170213,11,0.0763888888888889,0.0,0,0,14,0,0,60,0.31413612565445026,0.09090909090909091,0.4,0.33333334,0.0,0
1087,9,323,9,284,7,178,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.014084507042253521,0,0.0,0,0.0,8,0.0449438202247191,0.5,0,0,14,0,0,53,0.18661971830985916,0.2222222222222222,0.4,0.33333334,0.33333334,0
1088,14,64,14,53,14,40,0,0.0,3,0.046875,0,0.0,0,0.0,1,0.07142857142857142,11,0.20754716981132076,0,0.0,0,0.0,4,0.1,0.0,0,0,11,0,0,27,0.5094339622641509,0.0,0.13333334,0.0,0.0,0
1089,7,823,7,718,7,415,0,0.0,1,0.001215066828675577,0,0.0,0,0.0,0,0.0,3,0.004178272980501393,0,0.0,5,0.007072135785007072,5,0.012048192771084338,0.25,0,0,14,0,0,60,0.08356545961002786,0.0,0.73333335,0.6666667,1.0,1
1090,6,857,6,769,4,435,0,0.0,0,0.0,0,0.0,1,0.0011668611435239206,0,0.0,9,0.011703511053315995,0,0.0,0,0.0,4,0.009195402298850575,0.0,0,0,13,0,0,81,0.10533159947984395,0.3333333333333333,0.8,0.6666667,0.6666667,1
1091,15,845,13,766,11,455,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0026109660574412533,0,0.0,0,0.0,16,0.035164835164835165,0.0,0,0,16,0,0,91,0.11879895561357702,0.15384615384615385,0.13333334,0.0,0.0,0
1092,13,368,12,336,10,194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.002976190476190476,0,0.0,0,0.0,27,0.13917525773195877,0.0,0,0,19,0,0,50,0.1488095238095238,0.16666666666666666,0.0,0.0,0.0,0
1093,8,413,8,360,7,223,0,0.0,1,0.002421307506053269,0,0.0,0,0.0,0,0.0,8,0.022222222222222223,0,0.0,2,0.005633802816901409,18,0.08071748878923767,0.0,0,0,12,0,0,58,0.16111111111111112,0.125,0.6,0.6666667,0.6666667,1
1094,14,637,13,587,10,334,0,0.0,0,0.0,0,0.0,5,0.007849293563579277,0,0.0,12,0.020442930153321975,0,0.0,0,0.0,37,0.11077844311377245,0.2,0,0,18,0,0,37,0.06303236797274275,0.23076923076923078,0.2,0.0,0.0,0
1095,27,1050,26,947,18,620,0,0.0,0,0.0,0,0.0,0,0.0,1,0.038461538461538464,21,0.022175290390707498,0,0.0,1,0.0010570824524312897,52,0.08387096774193549,0.0,0,0,18,0,0,127,0.1341077085533263,0.3076923076923077,0.06666667,0.0,0.0,0
1096,20,712,17,655,12,371,0,0.0,0,0.0,1,0.05,4,0.0056179775280898875,1,0.058823529411764705,18,0.02748091603053435,0,0.0,1,0.001658374792703151,14,0.03773584905660377,0.8,0,0,13,0,0,62,0.09465648854961832,0.29411764705882354,0.4,0.6666667,0.6666667,1
1097,8,4136,8,3695,6,2380,0,0.0,0,0.0,0,0.0,4,0.0009671179883945841,0,0.0,36,0.009742895805142085,0,0.0,22,0.006283918880319908,89,0.037394957983193276,0.0,0,0,17,0,0,383,0.10365358592692828,0.0,0.53333336,0.6666667,0.6666667,1
1098,14,902,13,800,11,492,0,0.0,0,0.0,0,0.0,3,0.0033259423503325942,0,0.0,17,0.02125,0,0.0,2,0.0025157232704402514,10,0.02032520325203252,0.5,0,0,21,1,0,55,0.06875,0.15384615384615385,0.6666667,0.6666667,1.0,1
1099,350,316,334,280,239,178,1,0.002857142857142857,0,0.0,0,0.0,0,0.0,8,0.023952095808383235,2,0.007142857142857143,0,0.0,0,0.0,15,0.08426966292134831,0.14682400932400932,0,0,14,0,0,34,0.12142857142857143,0.17664670658682635,0.4,0.33333334,0.33333334,0
1100,5,282,5,255,4,165,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.027450980392156862,0,0.0,2,0.008,18,0.10909090909090909,0.0,0,0,16,0,0,57,0.2235294117647059,0.2,0.4,0.6666667,0.6666667,1
1101,12,99,12,82,12,46,0,0.0,1,0.010101010101010102,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.021739130434782608,-0.6999999999999998,0,0,13,1,0,8,0.0975609756097561,0.0,0.73333335,0.6666667,1.0,1
1102,11,285,11,261,5,170,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.007662835249042145,0,0.0,0,0.0,10,0.058823529411764705,0.0,0,0,13,0,0,14,0.05363984674329502,0.45454545454545453,0.8666667,1.0,1.0,1
1103,8,242,8,217,7,130,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,2,0.009216589861751152,0,0.0,2,0.009433962264150943,10,0.07692307692307693,0.0,0,0,15,0,0,23,0.10599078341013825,0.125,0.06666667,0.0,0.0,0
1104,17,55,17,48,16,30,0,0.0,0,0.0,0,0.0,0,0.0,2,0.11764705882352941,0,0.0,0,0.0,0,0.0,0,0.0,0.1,0,0,9,0,0,7,0.14583333333333334,0.0,0.4,0.33333334,0.33333334,0
1105,15,1153,14,1063,11,677,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.007525870178739417,0,0.0,0,0.0,47,0.06942392909896603,0.0,0,0,20,0,0,119,0.11194731890874883,0.21428571428571427,0.46666667,0.6666667,0.6666667,1
1106,10,997,9,872,5,512,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,3,0.0034403669724770644,0,0.0,0,0.0,8,0.015625,0.0,0,0,17,0,1,77,0.08830275229357798,0.4444444444444444,0.6666667,0.6666667,1.0,1
1107,9,476,8,432,8,274,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.009259259259259259,0,0.0,0,0.0,12,0.043795620437956206,0.0,0,0,16,0,0,84,0.19444444444444445,0.0,0.2,0.0,0.0,0
1108,12,891,11,811,10,503,0,0.0,0,0.0,0,0.0,1,0.001122334455667789,0,0.0,12,0.014796547472256474,0,0.0,0,0.0,36,0.07157057654075547,-0.1,0,0,14,0,0,86,0.1060419235511714,0.09090909090909091,0.33333334,0.33333334,0.0,0
1109,12,741,11,669,10,365,0,0.0,0,0.0,0,0.0,1,0.001349527665317139,0,0.0,3,0.004484304932735426,0,0.0,0,0.0,8,0.021917808219178082,0.0,0,0,16,0,1,37,0.05530642750373692,0.09090909090909091,0.73333335,0.6666667,1.0,1
1110,29,655,26,567,18,316,1,0.034482758620689655,2,0.0030534351145038168,0,0.0,0,0.0,3,0.11538461538461539,11,0.019400352733686066,0,0.0,4,0.007168458781362007,26,0.08227848101265822,-0.3,0,0,14,0,0,19,0.03350970017636684,0.3076923076923077,0.8666667,1.0,1.0,1
1111,34,335,30,286,25,219,1,0.029411764705882353,0,0.0,0,0.0,0,0.0,3,0.1,1,0.0034965034965034965,0,0.0,0,0.0,0,0.0,0.13636363636363635,0,0,21,0,0,40,0.13986013986013987,0.03333333333333333,0.13333334,0.0,0.0,0
1112,27,1084,25,984,14,609,0,0.0,1,0.0009225092250922509,1,0.037037037037037035,0,0.0,1,0.04,2,0.0020325203252032522,0,0.0,5,0.005107252298263534,34,0.05582922824302135,0.1,0,0,19,0,0,98,0.09959349593495935,0.44,0.26666668,0.0,0.0,0
1113,8,527,8,473,8,302,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.006342494714587738,0,0.0,0,0.0,29,0.09602649006622517,0.0,0,0,13,0,0,87,0.1839323467230444,0.0,0.33333334,0.33333334,0.0,0
1114,15,1263,12,1141,6,649,0,0.0,0,0.0,0,0.0,4,0.003167062549485352,0,0.0,16,0.014022787028921999,0,0.0,0,0.0,26,0.040061633281972264,0.0,0,0,13,0,0,139,0.12182296231375986,0.4166666666666667,0.26666668,0.33333334,0.0,0
1115,7,745,7,680,7,430,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.013235294117647059,0,0.0,1,0.0015015015015015015,16,0.037209302325581395,-0.4,0,0,15,0,0,55,0.08088235294117647,0.0,0.4,0.33333334,0.0,0
1116,13,1220,12,1085,8,621,0,0.0,0,0.0,0,0.0,0,0.0,1,0.08333333333333333,10,0.009216589861751152,0,0.0,0,0.0,15,0.024154589371980676,0.0,0,0,13,0,0,98,0.09032258064516129,0.3333333333333333,0.33333334,0.33333334,0.33333334,0
1117,14,326,14,297,10,179,0,0.0,0,0.0,0,0.0,1,0.003067484662576687,0,0.0,2,0.006734006734006734,0,0.0,0,0.0,19,0.10614525139664804,0.0,0,0,14,0,0,31,0.10437710437710437,0.2857142857142857,0.26666668,0.33333334,0.33333334,0
1118,13,1063,12,994,9,581,0,0.0,0,0.0,1,0.07692307692307693,0,0.0,1,0.08333333333333333,7,0.007042253521126761,0,0.0,0,0.0,25,0.043029259896729774,0.0,0,0,16,0,0,69,0.06941649899396378,0.25,0.33333334,0.33333334,0.0,0
1119,9,646,6,585,6,344,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.011965811965811967,0,0.0,0,0.0,4,0.011627906976744186,0.45,0,0,17,0,0,68,0.11623931623931624,0.0,0.33333334,0.33333334,0.0,0
1120,8,1304,7,1183,5,698,0,0.0,0,0.0,1,0.125,2,0.0015337423312883436,0,0.0,4,0.0033812341504649195,0,0.0,8,0.0068201193520886615,0,0.0,0.0,0,0,16,0,0,64,0.05409974640743871,0.2857142857142857,0.8666667,1.0,1.0,1
1121,9,234,9,215,8,143,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111111111111111,4,0.018604651162790697,0,0.0,0,0.0,10,0.06993006993006994,0.0,0,0,13,0,0,27,0.12558139534883722,0.1111111111111111,0.26666668,0.0,0.0,0
1122,16,670,15,575,12,352,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.010434782608695653,0,0.0,2,0.003527336860670194,1,0.002840909090909091,0.175,0,0,16,0,0,67,0.11652173913043479,0.2,0.46666667,0.33333334,0.33333334,0
1123,15,488,14,431,11,249,1,0.06666666666666667,0,0.0,0,0.0,0,0.0,0,0.0,12,0.027842227378190254,0,0.0,7,0.016587677725118485,7,0.028112449799196786,-0.04041666666666666,0,0,13,0,0,60,0.13921113689095127,0.21428571428571427,0.2,0.33333334,0.33333334,0
1124,13,1607,11,1472,10,909,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909091,16,0.010869565217391304,0,0.0,0,0.0,52,0.05720572057205721,0.5,0,0,16,0,0,180,0.12228260869565218,0.09090909090909091,0.26666668,0.0,0.0,0
1125,11,272,11,227,10,152,0,0.0,1,0.003676470588235294,0,0.0,2,0.007352941176470588,0,0.0,7,0.030837004405286344,0,0.0,2,0.008968609865470852,13,0.08552631578947369,0.0,0,0,13,0,0,39,0.17180616740088106,0.09090909090909091,0.13333334,0.0,0.0,0
1126,11,592,10,532,7,325,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.011278195488721804,0,0.0,11,0.021400778210116732,43,0.13230769230769232,0.5,0,0,14,0,0,54,0.10150375939849623,0.3,0.6666667,0.6666667,1.0,1
1127,11,781,11,723,10,435,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909091,4,0.005532503457814661,0,0.0,0,0.0,25,0.05747126436781609,0.0,0,0,15,0,0,91,0.12586445366528354,0.09090909090909091,0.33333334,0.0,0.0,0
1128,13,317,12,280,12,159,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0035714285714285713,0,0.0,0,0.0,7,0.0440251572327044,0.0,0,0,16,0,0,37,0.13214285714285715,0.0,0.33333334,0.33333334,0.0,0
1129,13,229,13,210,11,126,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.004761904761904762,0,0.0,0,0.0,19,0.15079365079365079,-0.1,0,0,12,0,0,29,0.1380952380952381,0.15384615384615385,0.33333334,0.33333334,0.0,0
1130,11,591,8,442,8,312,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.020361990950226245,0,0.0,0,0.0,12,0.038461538461538464,-0.2,0,0,14,0,0,137,0.30995475113122173,0.0,0.13333334,0.0,0.0,0
1131,15,528,15,448,15,263,0,0.0,0,0.0,0,0.0,1,0.001893939393939394,1,0.06666666666666667,8,0.017857142857142856,0,0.0,8,0.018475750577367205,22,0.08365019011406843,0.0,0,0,17,0,0,52,0.11607142857142858,0.0,0.06666667,0.0,0.0,0
1132,9,419,9,369,8,228,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.005420054200542005,0,0.0,1,0.00273224043715847,5,0.021929824561403508,0.6,0,0,14,0,0,32,0.08672086720867209,0.1111111111111111,0.33333334,0.33333334,0.0,0
1133,8,614,8,548,8,350,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.010948905109489052,0,0.0,2,0.0037313432835820895,6,0.017142857142857144,0.275,0,0,14,0,0,52,0.0948905109489051,0.0,0.26666668,0.33333334,0.0,0
1134,23,304,22,265,16,154,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.01509433962264151,0,0.0,6,0.022900763358778626,20,0.12987012987012986,-0.19999999999999998,0,0,13,0,0,10,0.03773584905660377,0.2727272727272727,0.13333334,0.0,0.0,0
1135,12,5376,11,4830,8,3073,0,0.0,0,0.0,0,0.0,2,0.0003720238095238095,0,0.0,53,0.010973084886128364,0,0.0,0,0.0,190,0.06182883176049463,0.0,0,0,16,0,0,693,0.14347826086956522,0.2727272727272727,0.6,0.6666667,0.6666667,1
1136,10,1578,10,1370,9,873,0,0.0,2,0.0012674271229404308,0,0.0,5,0.0031685678073510772,1,0.1,24,0.017518248175182483,0,0.0,0,0.0,35,0.04009163802978236,-0.2916666666666667,0,0,13,0,0,148,0.10802919708029197,0.1,0.53333336,0.6666667,0.6666667,1
1137,10,546,10,501,9,306,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.01996007984031936,0,0.0,0,0.0,17,0.05555555555555555,0.13636363636363635,0,0,20,0,0,57,0.11377245508982035,0.1,0.2,0.0,0.0,0
1138,7,1255,7,1143,4,682,0,0.0,1,0.0007968127490039841,0,0.0,0,0.0,0,0.0,4,0.003499562554680665,0,0.0,0,0.0,44,0.06451612903225806,0.0,0,0,15,0,1,72,0.06299212598425197,0.42857142857142855,0.46666667,0.33333334,0.33333334,0
1139,5,1005,5,926,3,552,0,0.0,1,0.0009950248756218905,0,0.0,3,0.0029850746268656717,0,0.0,5,0.005399568034557235,0,0.0,0,0.0,0,0.0,0.0,0,0,17,0,1,76,0.08207343412526998,0.4,0.6,0.6666667,1.0,1
1140,11,239,11,211,8,142,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.023696682464454975,0,0.0,1,0.004807692307692308,18,0.1267605633802817,0.0,0,0,15,0,0,49,0.23222748815165878,0.2727272727272727,0.13333334,0.0,0.0,0
1141,19,843,16,735,12,467,0,0.0,0,0.0,0,0.0,4,0.004744958481613286,0,0.0,5,0.006802721088435374,0,0.0,3,0.004120879120879121,37,0.07922912205567452,0.0,0,0,15,0,0,80,0.10884353741496598,0.25,0.33333334,0.0,0.0,0
1142,11,694,11,594,8,360,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26,0.04377104377104377,0,0.0,2,0.003389830508474576,4,0.011111111111111112,0.6666666666666666,0,0,19,0,0,61,0.1026936026936027,0.2727272727272727,0.6,0.6666667,0.6666667,1
1143,15,409,13,308,12,214,0,0.0,46,0.11246943765281174,0,0.0,1,0.0024449877750611247,0,0.0,35,0.11363636363636363,0,0.0,1,0.0033222591362126247,22,0.102803738317757,0.023232323232323233,0,0,14,0,1,65,0.21103896103896103,0.07692307692307693,0.53333336,0.6666667,0.6666667,1
1144,15,96,15,87,14,58,0,0.0,0,0.0,0,0.0,0,0.0,2,0.13333333333333333,13,0.14942528735632185,0,0.0,0,0.0,2,0.034482758620689655,0.0,0,0,11,0,0,20,0.22988505747126436,0.0,0.2,0.0,0.0,0
1145,10,4106,10,3685,10,2199,0,0.0,0,0.0,0,0.0,5,0.0012177301509985387,0,0.0,21,0.005698778833107192,0,0.0,0,0.0,10,0.004547521600727604,-0.02121212121212122,0,0,19,0,0,387,0.10502035278154681,0.0,0.33333334,0.33333334,0.33333334,0
1146,16,1079,13,937,12,576,0,0.0,0,0.0,0,0.0,2,0.0018535681186283596,0,0.0,10,0.010672358591248666,0,0.0,14,0.015503875968992248,51,0.08854166666666667,-0.015151515151515152,0,0,15,0,0,88,0.09391675560298826,0.07692307692307693,0.13333334,0.0,0.0,0
1147,9,692,9,644,7,389,0,0.0,1,0.001445086705202312,0,0.0,0,0.0,0,0.0,7,0.010869565217391304,0,0.0,0,0.0,16,0.04113110539845758,-0.12626262626262627,0,0,15,0,0,58,0.09006211180124224,0.2222222222222222,0.4,0.33333334,0.33333334,0
1148,17,802,16,732,14,441,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.00273224043715847,0,0.0,1,0.001451378809869376,30,0.06802721088435375,0.0,0,0,13,0,0,88,0.12021857923497267,0.125,0.4,0.33333334,0.33333334,0
1149,19,1202,17,993,17,581,0,0.0,0,0.0,0,0.0,2,0.0016638935108153079,0,0.0,10,0.010070493454179255,0,0.0,0,0.0,12,0.020654044750430294,0.05,0,0,16,0,0,98,0.0986908358509567,0.0,0.8666667,1.0,1.0,1
1150,15,17,15,13,13,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0.0,0,0,8,0,0,3,0.23076923076923078,0.06666666666666667,0.6666667,0.6666667,1.0,1
1151,17,325,15,301,10,172,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.013289036544850499,0,0.0,0,0.0,16,0.09302325581395349,0.0,0,0,12,0,0,21,0.06976744186046512,0.3333333333333333,0.6666667,0.6666667,1.0,1
1152,10,272,10,239,10,160,0,0.0,1,0.003676470588235294,0,0.0,2,0.007352941176470588,1,0.1,8,0.03347280334728033,0,0.0,1,0.004219409282700422,14,0.0875,0.0,0,0,17,0,0,30,0.12552301255230125,0.0,0.06666667,0.0,0.0,0
1153,13,489,10,399,8,240,0,0.0,0,0.0,0,0.0,2,0.00408997955010225,0,0.0,8,0.020050125313283207,1,0.125,7,0.01804123711340206,20,0.08333333333333333,0.0,0,0,13,0,0,32,0.08020050125313283,0.2,0.2,0.33333334,0.33333334,0
1154,14,323,13,288,12,203,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.010416666666666666,0,0.0,0,0.0,25,0.12315270935960591,0.04545454545454545,0,0,13,0,0,32,0.1111111111111111,0.07692307692307693,0.13333334,0.0,0.0,0
1155,8,74,7,65,7,42,0,0.0,0,0.0,1,0.125,0,0.0,1,0.14285714285714285,1,0.015384615384615385,0,0.0,0,0.0,1,0.023809523809523808,0.0,0,0,9,0,1,11,0.16923076923076924,0.0,0.8,1.0,1.0,1
1156,18,1175,16,1073,10,642,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.001863932898415657,0,0.0,0,0.0,30,0.04672897196261682,0.10000000000000002,0,0,21,0,0,52,0.048462255358807084,0.375,0.53333336,0.33333334,0.33333334,0
1157,7,486,7,409,6,268,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.017114914425427872,1,0.2,3,0.007594936708860759,35,0.13059701492537312,1.0,0,0,17,0,0,67,0.16381418092909536,0.14285714285714285,0.46666667,0.33333334,0.33333334,0
1158,13,400,13,362,8,207,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0055248618784530384,0,0.0,0,0.0,17,0.0821256038647343,0.16666666666666666,0,0,14,0,0,59,0.16298342541436464,0.3076923076923077,0.2,0.33333334,0.33333334,0
1159,22,523,21,467,14,284,0,0.0,2,0.0038240917782026767,0,0.0,11,0.021032504780114723,0,0.0,7,0.014989293361884369,0,0.0,1,0.002183406113537118,26,0.09154929577464789,-0.08787878787878789,0,0,17,0,0,65,0.139186295503212,0.3333333333333333,0.6,0.6666667,0.6666667,1
1160,11,157,11,135,10,94,0,0.0,1,0.006369426751592357,0,0.0,2,0.012738853503184714,0,0.0,3,0.022222222222222223,0,0.0,0,0.0,6,0.06382978723404255,0.0,0,0,12,0,0,32,0.23703703703703705,0.09090909090909091,0.2,0.0,0.0,0
1161,10,172,10,149,10,101,0,0.0,1,0.005813953488372093,0,0.0,2,0.011627906976744186,0,0.0,1,0.006711409395973154,0,0.0,0,0.0,12,0.1188118811881188,0.2,0,0,17,0,0,30,0.20134228187919462,0.0,0.0,0.0,0.0,0
