instance,total_tokens_title,total_tokens_content,total_words_title,total_words_content,total_filtered_words_title,total_filtered_words_content,count_exclamations_title,proportion_exclamations_title,count_exclamations_content,proportion_exclamations_content,count_question_title,proportion_question_title,count_question_content,proportion_question_content,count_allcaps_title,proportion_allcaps_title,count_allcaps_content,proportion_allcaps_content,count_contractions_title,proportion_contractions_title,count_contractions_content,proportion_contractions_content,count_words_in_title_in_content,proportion_words_in_title_in_content,sentiment_title,starts_with_number_title,starts_with_number_content,len_longest_word_content,starts_with_5W1H_content,starts_with_5W1H_title,number_of_proper_nouns_in_content,proportion_number_proper_nouns_in_content,truth_mean,truth_median,truth_mode,label
841,21,992,20,908,18,584,0,0.0,0,0.0,0,0.0,1,0.0010080645161290322,0,0.0,4,0.004405286343612335,0,0.0,0,0.0,47,0.08047945205479452,0.16666666666666666,0,0,15,0,0,123,0.1354625550660793,0.19999999997999998,0.0,0.0,0
842,9,257,9,211,9,151,0,0.0,0,0.0,0,0.0,3,0.011673151750972763,0,0.0,1,0.004739336492890996,0,0.0,0,0.0,3,0.019867549668874173,0.2857142857142857,0,0,11,0,0,32,0.15165876777251186,0.59999999996,0.6666666666,0.6666666666,1
843,19,1554,17,1381,10,812,0,0.0,1,0.0006435006435006435,0,0.0,7,0.0045045045045045045,0,0.0,17,0.012309920347574221,1,0.0625,33,0.024645257654966394,31,0.038177339901477834,0.7,0,0,17,0,1,76,0.05503258508327299,0.33333333332,0.3333333333,0.3333333333,0
844,18,3306,17,2977,11,1899,0,0.0,30,0.009074410163339383,0,0.0,5,0.0015124016938898972,0,0.0,102,0.03426268055089016,0,0.0,0,0.0,55,0.028962611901000527,0.6666666666666666,1,1,17,0,0,503,0.16896204232448775,0.46666666664,0.3333333333,0.3333333333,0
845,9,87,8,77,7,48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.10416666666666667,0.0,0,0,11,0,0,4,0.05194805194805195,0.19999999997999998,0.0,0.0,0
846,13,708,12,617,8,380,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.008103727714748784,0,0.0,7,0.011589403973509934,13,0.034210526315789476,0.5666666666666667,0,0,12,0,0,64,0.10372771474878444,0.39999999997999997,0.3333333333,0.0,0
847,16,254,15,224,12,162,0,0.0,0,0.0,0,0.0,1,0.003937007874015748,0,0.0,3,0.013392857142857142,0,0.0,0,0.0,15,0.09259259259259259,0.16666666666666666,0,0,14,0,0,69,0.3080357142857143,0.0,0.0,0.0,0
848,13,819,12,764,9,443,0,0.0,0,0.0,0,0.0,2,0.002442002442002442,1,0.08333333333333333,11,0.014397905759162303,0,0.0,0,0.0,43,0.09706546275395034,-0.25,0,0,16,0,0,79,0.10340314136125654,0.0,0.0,0.0,0
849,15,617,15,567,11,378,0,0.0,0,0.0,0,0.0,2,0.0032414910858995136,0,0.0,12,0.021164021164021163,0,0.0,0,0.0,61,0.16137566137566137,0.3666666666666667,0,0,16,0,0,129,0.2275132275132275,0.13333333332,0.0,0.0,0
850,15,1083,15,969,11,642,0,0.0,1,0.0009233610341643582,0,0.0,3,0.002770083102493075,0,0.0,25,0.025799793601651185,0,0.0,1,0.0011668611435239206,82,0.1277258566978193,-0.2,0,0,17,1,0,218,0.22497420020639836,0.0,0.0,0.0,0
851,13,1755,13,1592,9,989,0,0.0,1,0.0005698005698005698,0,0.0,3,0.0017094017094017094,0,0.0,18,0.011306532663316583,0,0.0,0,0.0,80,0.08088978766430738,0.0,0,0,16,0,1,223,0.14007537688442212,0.59999999996,0.6666666666,0.6666666666,1
852,13,129,13,110,12,75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.00909090909090909,0,0.0,0,0.0,2,0.02666666666666667,0.0,0,0,11,0,0,19,0.17272727272727273,0.06666666666,0.0,0.0,0
853,11,558,11,519,9,315,0,0.0,0,0.0,0,0.0,0,0.0,2,0.18181818181818182,16,0.030828516377649325,0,0.0,0,0.0,15,0.047619047619047616,0.0,0,0,12,0,0,65,0.1252408477842004,0.19999999997999998,0.0,0.0,0
854,14,585,14,538,10,356,0,0.0,0,0.0,0,0.0,0,0.0,1,0.07142857142857142,5,0.00929368029739777,0,0.0,0,0.0,29,0.08146067415730338,0.06818181818181818,0,0,16,0,0,115,0.2137546468401487,0.19999999997999998,0.3333333333,0.3333333333,0
855,147,130,130,93,65,93,0,0.0,0,0.0,16,0.10884353741496598,0,0.0,3,0.023076923076923078,13,0.13978494623655913,0,0.0,0,0.0,1,0.010752688172043012,0.10714285714285714,0,0,21,0,0,91,0.978494623655914,0.8,1.0,1.0,1
856,7,1334,7,1240,5,770,0,0.0,1,0.0007496251874062968,0,0.0,3,0.0022488755622188904,0,0.0,19,0.01532258064516129,0,0.0,3,0.0025380710659898475,18,0.023376623376623377,0.5,0,0,14,0,0,156,0.12580645161290321,0.86666666664,1.0,1.0,1
857,13,310,12,270,11,184,0,0.0,0,0.0,0,0.0,1,0.0032258064516129032,0,0.0,5,0.018518518518518517,0,0.0,0,0.0,10,0.05434782608695652,0.5,0,0,15,0,0,82,0.3037037037037037,0.26666666666,0.0,0.0,0
858,17,737,13,667,9,436,1,0.058823529411764705,4,0.005427408412483039,0,0.0,0,0.0,0,0.0,6,0.008995502248875561,0,0.0,0,0.0,20,0.045871559633027525,-0.41666666666666663,0,0,15,0,0,98,0.1469265367316342,0.26666666664,0.3333333333,0.3333333333,0
859,23,444,21,399,14,255,0,0.0,0,0.0,0,0.0,1,0.0022522522522522522,0,0.0,3,0.007518796992481203,0,0.0,2,0.005063291139240506,18,0.07058823529411765,0.26666666666666666,0,0,16,0,0,96,0.24060150375939848,0.93333333332,1.0,1.0,1
860,12,486,10,409,9,298,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29,0.07090464547677261,0,0.0,0,0.0,13,0.0436241610738255,0.0,0,0,12,0,0,125,0.3056234718826406,0.06666666666,0.0,0.0,0
861,11,1045,11,912,9,589,0,0.0,3,0.0028708133971291866,0,0.0,0,0.0,0,0.0,12,0.013157894736842105,0,0.0,3,0.003329633740288568,13,0.022071307300509338,0.0,0,0,15,0,0,137,0.15021929824561403,0.0,0.0,0.0,0
862,11,672,11,598,8,375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22,0.03678929765886288,1,0.1,7,0.011844331641285956,28,0.07466666666666667,0.0,1,1,14,0,0,82,0.13712374581939799,0.19999999997999998,0.0,0.0,0
863,13,2192,13,1984,12,1158,0,0.0,5,0.002281021897810219,0,0.0,0,0.0,1,0.07692307692307693,138,0.06955645161290322,0,0.0,0,0.0,107,0.0924006908462867,0.0,0,0,15,0,0,145,0.07308467741935484,0.73333333332,1.0,1.0,1
864,15,402,13,347,12,223,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.011904761904761904,28,0.12556053811659193,0.0,0,0,13,0,0,44,0.12680115273775217,0.26666666664,0.3333333333,0.3333333333,0
865,10,2174,10,1905,10,1292,0,0.0,0,0.0,0,0.0,1,0.00045998160073597056,1,0.1,61,0.032020997375328084,0,0.0,2,0.0010615711252653928,40,0.030959752321981424,0.25,0,0,83,0,0,280,0.14698162729658792,0.26666666664,0.3333333333,0.3333333333,0
866,9,81,9,74,7,44,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111111111111111,4,0.05405405405405406,0,0.0,0,0.0,2,0.045454545454545456,0.0,0,0,14,0,0,16,0.21621621621621623,0.0,0.0,0.0,0
867,6,1015,6,901,6,552,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.014428412874583796,0,0.0,22,0.02522935779816514,0,0.0,0.0,0,0,17,0,1,42,0.04661487236403995,0.7333333333,0.6666666666,0.6666666666,1
868,30,419,30,377,19,207,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.013262599469496022,0,0.0,0,0.0,22,0.10628019323671498,-0.1851851851851852,0,0,17,0,0,43,0.11405835543766578,0.06666666666,0.0,0.0,0
869,19,59,19,54,12,43,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05263157894736842,4,0.07407407407407407,0,0.0,0,0.0,8,0.18604651162790697,0.0,0,0,14,0,0,22,0.4074074074074074,0.39999999997999997,0.3333333333,0.3333333333,0
870,6,1092,6,945,5,614,0,0.0,0,0.0,0,0.0,13,0.011904761904761904,0,0.0,13,0.013756613756613757,0,0.0,8,0.008658008658008658,25,0.04071661237785016,-0.05,0,0,18,0,0,183,0.19365079365079366,0.26666666664,0.3333333333,0.3333333333,0
871,14,966,12,834,11,536,0,0.0,0,0.0,0,0.0,1,0.0010351966873706005,0,0.0,13,0.015587529976019185,0,0.0,0,0.0,50,0.09328358208955224,0.0,0,0,16,0,0,82,0.09832134292565947,0.26666666666,0.0,0.0,0
872,18,509,17,466,10,258,0,0.0,0,0.0,1,0.05555555555555555,1,0.0019646365422396855,1,0.058823529411764705,7,0.015021459227467811,0,0.0,0,0.0,23,0.08914728682170543,1.0,0,0,14,0,1,51,0.10944206008583691,0.46666666664,0.6666666666,0.6666666666,1
873,13,975,11,906,8,530,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909091,30,0.033112582781456956,0,0.0,0,0.0,43,0.08113207547169811,-0.00833333333333336,0,0,18,0,0,122,0.1346578366445916,0.13333333332,0.0,0.0,0
874,9,1019,8,934,5,530,0,0.0,0,0.0,1,0.1111111111111111,5,0.004906771344455349,0,0.0,3,0.0032119914346895075,0,0.0,0,0.0,19,0.035849056603773584,0.8,0,0,16,0,0,93,0.09957173447537473,0.8,1.0,1.0,1
875,9,817,9,756,9,478,0,0.0,0,0.0,0,0.0,1,0.0012239902080783353,0,0.0,9,0.011904761904761904,0,0.0,0,0.0,22,0.04602510460251046,0.13636363636363635,0,0,15,0,0,139,0.18386243386243387,0.06666666666,0.0,0.0,0
876,10,1817,10,1617,8,1018,0,0.0,0,0.0,0,0.0,3,0.001651073197578426,1,0.1,40,0.024737167594310452,0,0.0,4,0.0024937655860349127,25,0.02455795677799607,0.0,0,0,17,0,0,187,0.11564625850340136,0.66666666662,0.6666666666,0.6666666666,1
877,9,77,9,73,8,44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0273972602739726,0,0.0,0,0.0,1,0.022727272727272728,-0.1,0,0,14,0,0,9,0.1232876712328767,0.0,0.0,0.0,0
878,16,711,14,658,11,422,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.00911854103343465,0,0.0,0,0.0,47,0.11137440758293839,0.0,0,0,18,0,0,97,0.1474164133738602,0.46666666666,0.3333333333,0.0,0
879,12,2870,12,2581,12,1421,0,0.0,0,0.0,0,0.0,10,0.003484320557491289,2,0.16666666666666666,18,0.006974041069352964,0,0.0,0,0.0,12,0.00844475721323012,0.2745535714285714,0,0,18,1,0,164,0.063541263076327,0.7333333333,0.6666666666,0.6666666666,1
880,9,182,9,160,6,102,0,0.0,0,0.0,0,0.0,1,0.005494505494505495,0,0.0,2,0.0125,0,0.0,0,0.0,10,0.09803921568627451,0.3333333333333333,0,0,12,1,0,36,0.225,0.0,0.0,0.0,0
881,10,1278,9,1165,8,691,0,0.0,0,0.0,0,0.0,1,0.000782472613458529,1,0.1111111111111111,18,0.015450643776824034,0,0.0,0,0.0,11,0.015918958031837915,0.0,0,0,15,0,0,167,0.14334763948497853,0.06666666666,0.0,0.0,0
882,10,684,9,576,7,358,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,0.03125,0,0.0,5,0.008912655971479501,12,0.0335195530726257,0.13636363636363635,0,0,17,0,0,67,0.11631944444444445,0.59999999998,0.6666666666,1.0,1
883,7,2591,6,2352,6,1414,0,0.0,1,0.00038595137012736397,1,0.14285714285714285,4,0.0015438054805094559,0,0.0,45,0.01913265306122449,0,0.0,0,0.0,5,0.003536067892503536,0.0,0,0,20,0,0,207,0.08801020408163265,0.0,0.0,0.0,0
884,9,295,9,266,6,162,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.041353383458646614,0,0.0,4,0.015384615384615385,5,0.030864197530864196,0.0,0,0,16,0,0,36,0.13533834586466165,0.19999999997999998,0.3333333333,0.3333333333,0
885,8,683,8,622,8,387,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,10,0.01607717041800643,0,0.0,0,0.0,24,0.06201550387596899,0.0,0,0,14,0,0,43,0.06913183279742766,0.19999999997999998,0.0,0.0,0
886,15,929,15,802,9,518,0,0.0,1,0.001076426264800861,0,0.0,2,0.002152852529601722,0,0.0,8,0.00997506234413965,0,0.0,5,0.006369426751592357,42,0.08108108108108109,-0.1875,0,0,15,0,0,100,0.12468827930174564,0.66666666664,0.6666666666,1.0,1
887,10,535,10,495,9,305,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.01616161616161616,0,0.0,0,0.0,24,0.07868852459016394,0.2,0,0,15,0,0,63,0.12727272727272726,0.0,0.0,0.0,0
888,13,757,12,660,12,421,0,0.0,0,0.0,0,0.0,0,0.0,1,0.08333333333333333,4,0.006060606060606061,0,0.0,1,0.0015360983102918587,24,0.057007125890736345,-0.18181818181818182,0,0,15,0,0,101,0.15303030303030302,0.19999999997999998,0.0,0.0,0
889,23,205,20,183,19,113,1,0.043478260869565216,0,0.0,0,0.0,0,0.0,2,0.1,8,0.04371584699453552,0,0.0,0,0.0,7,0.061946902654867256,0.0,0,0,12,0,0,38,0.20765027322404372,0.19999999997999998,0.0,0.0,0
890,13,775,13,693,9,443,0,0.0,0,0.0,0,0.0,0,0.0,1,0.07692307692307693,8,0.011544011544011544,0,0.0,3,0.004424778761061947,48,0.10835214446952596,0.0,0,0,17,0,0,124,0.17893217893217894,0.46666666666,0.3333333333,0.0,0
891,7,340,7,297,6,204,0,0.0,11,0.03235294117647059,0,0.0,1,0.0029411764705882353,0,0.0,36,0.12121212121212122,0,0.0,5,0.017605633802816902,13,0.06372549019607843,0.5,0,0,12,0,0,65,0.21885521885521886,0.66666666662,0.6666666666,0.6666666666,1
892,8,340,8,296,7,181,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.006756756756756757,0,0.0,1,0.0034965034965034965,3,0.016574585635359115,0.0,0,0,16,0,0,33,0.11148648648648649,0.26666666666,0.0,0.0,0
893,12,311,10,271,9,172,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,8,0.02952029520295203,0,0.0,7,0.026717557251908396,11,0.06395348837209303,0.0,1,1,13,0,0,37,0.13653136531365315,0.39999999997999997,0.3333333333,0.0,0
894,20,626,16,531,12,345,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.022598870056497175,0,0.0,3,0.0057251908396946565,34,0.09855072463768116,0.0,0,0,16,0,0,114,0.21468926553672316,0.2,0.0,0.0,0
895,13,1020,13,928,13,565,0,0.0,1,0.000980392156862745,0,0.0,0,0.0,0,0.0,21,0.022629310344827586,0,0.0,1,0.0011792452830188679,6,0.010619469026548672,0.0,0,0,17,0,0,82,0.08836206896551724,0.59999999996,0.6666666666,0.6666666666,1
896,16,1082,16,966,11,634,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33,0.034161490683229816,0,0.0,0,0.0,32,0.050473186119873815,0.06666666666666667,0,0,18,0,0,160,0.16563146997929606,0.19999999997999998,0.0,0.0,0
897,10,333,10,289,9,182,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.01384083044982699,0,0.0,0,0.0,2,0.01098901098901099,0.0,0,0,17,0,0,46,0.15916955017301038,0.53333333328,0.6666666666,0.6666666666,1
898,12,83,12,77,10,51,0,0.0,0,0.0,0,0.0,0,0.0,1,0.08333333333333333,0,0.0,0,0.0,0,0.0,6,0.11764705882352941,0.0,0,0,20,0,0,15,0.19480519480519481,0.26666666664,0.0,0.0,0
899,10,582,8,491,7,291,0,0.0,0,0.0,0,0.0,3,0.005154639175257732,0,0.0,20,0.04073319755600815,0,0.0,11,0.023758099352051837,12,0.041237113402061855,-0.08333333333333333,0,0,12,0,0,60,0.12219959266802444,0.13333333332,0.0,0.0,0
900,13,1445,13,1212,13,770,0,0.0,5,0.0034602076124567475,0,0.0,2,0.001384083044982699,0,0.0,8,0.006600660066006601,0,0.0,3,0.0024937655860349127,11,0.014285714285714285,0.2,0,0,17,0,0,128,0.10561056105610561,0.73333333332,1.0,1.0,1
901,15,656,14,619,11,503,0,0.0,0,0.0,0,0.0,2,0.003048780487804878,0,0.0,27,0.04361873990306947,0,0.0,0,0.0,7,0.013916500994035786,0.0,0,0,15,0,0,369,0.5961227786752827,0.0,0.0,0.0,0
902,17,820,16,739,16,469,0,0.0,1,0.0012195121951219512,0,0.0,0,0.0,0,0.0,8,0.010825439783491205,0,0.0,1,0.0013717421124828531,13,0.02771855010660981,0.1375,0,0,15,0,0,105,0.14208389715832206,0.73333333332,1.0,1.0,1
903,12,218,10,193,7,120,0,0.0,0,0.0,0,0.0,4,0.01834862385321101,0,0.0,0,0.0,0,0.0,2,0.0106951871657754,5,0.041666666666666664,0.05833333333333333,0,0,15,0,0,22,0.11398963730569948,0.59999999998,0.6666666666,1.0,1
904,10,208,10,182,8,124,0,0.0,0,0.0,0,0.0,1,0.004807692307692308,0,0.0,2,0.01098901098901099,0,0.0,0,0.0,12,0.0967741935483871,0.0,0,0,18,0,0,50,0.27472527472527475,0.19999999997999998,0.3333333333,0.3333333333,0
905,12,294,12,253,11,169,0,0.0,0,0.0,0,0.0,1,0.003401360544217687,0,0.0,8,0.03162055335968379,0,0.0,0,0.0,3,0.01775147928994083,0.0,0,0,15,0,0,69,0.2727272727272727,0.13333333332,0.0,0.0,0
906,11,897,11,809,8,522,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.013597033374536464,0,0.0,0,0.0,20,0.038314176245210725,-0.25,0,0,17,0,0,128,0.15822002472187885,0.0,0.0,0.0,0
907,12,558,12,485,9,306,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.018556701030927835,0,0.0,0,0.0,25,0.08169934640522876,0.0,0,0,13,0,0,98,0.2020618556701031,0.0,0.0,0.0,0
908,11,768,10,678,8,407,0,0.0,1,0.0013020833333333333,0,0.0,1,0.0013020833333333333,0,0.0,5,0.007374631268436578,0,0.0,1,0.0016474464579901153,29,0.07125307125307126,0.0,0,0,17,0,0,107,0.15781710914454278,0.26666666666,0.0,0.0,0
909,10,108,10,91,9,80,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.025,0.0,0,0,15,0,0,62,0.6813186813186813,0.66666666664,0.6666666666,1.0,1
910,10,1036,10,942,7,677,0,0.0,0,0.0,0,0.0,5,0.004826254826254826,0,0.0,10,0.010615711252653927,0,0.0,15,0.01670378619153675,33,0.04874446085672083,0.13636363636363635,0,0,26,0,0,177,0.18789808917197454,0.06666666666,0.0,0.0,0
911,14,189,14,159,12,90,0,0.0,1,0.005291005291005291,0,0.0,0,0.0,1,0.07142857142857142,0,0.0,0,0.0,0,0.0,11,0.12222222222222222,-0.1,0,0,12,0,0,8,0.050314465408805034,0.39999999997999997,0.3333333333,0.3333333333,0
912,11,861,9,783,8,502,0,0.0,0,0.0,1,0.09090909090909091,1,0.0011614401858304297,0,0.0,5,0.006385696040868455,0,0.0,0,0.0,30,0.05976095617529881,0.0,0,0,18,0,0,127,0.16219667943805874,0.0,0.0,0.0,0
913,23,602,21,547,16,325,0,0.0,0,0.0,0,0.0,0,0.0,1,0.047619047619047616,27,0.04936014625228519,0,0.0,0,0.0,22,0.06769230769230769,0.0,0,0,16,0,0,90,0.16453382084095064,1.0,1.0,1.0,1
914,10,412,8,349,7,292,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.03151862464183381,0,0.0,0,0.0,2,0.00684931506849315,0.13636363636363635,0,0,17,0,0,120,0.3438395415472779,0.13333333332,0.0,0.0,0
915,20,750,16,666,11,447,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,0.024024024024024024,0,0.0,0,0.0,17,0.03803131991051454,0.0,0,0,14,0,0,73,0.10960960960960961,0.26666666664,0.0,0.0,0
916,11,1152,10,1026,8,636,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.00682261208576998,0,0.0,0,0.0,6,0.009433962264150943,-0.4,0,0,20,0,0,72,0.07017543859649122,0.19999999997999998,0.3333333333,0.3333333333,0
917,6,231,6,201,6,126,0,0.0,0,0.0,0,0.0,1,0.004329004329004329,0,0.0,6,0.029850746268656716,0,0.0,1,0.0051813471502590676,18,0.14285714285714285,1.0,0,0,11,0,0,33,0.16417910447761194,0.33333333332,0.3333333333,0.3333333333,0
918,9,295,9,267,8,171,0,0.0,2,0.006779661016949152,0,0.0,0,0.0,0,0.0,6,0.02247191011235955,0,0.0,1,0.00398406374501992,35,0.2046783625730994,0.0,0,0,17,0,0,58,0.21722846441947566,0.7333333332799999,0.6666666666,0.6666666666,1
919,8,1234,8,1133,7,779,0,0.0,5,0.004051863857374392,0,0.0,1,0.0008103727714748784,0,0.0,18,0.01588702559576346,0,0.0,5,0.004553734061930784,12,0.01540436456996149,0.0,0,0,16,0,0,253,0.22330097087378642,0.46666666666,0.3333333333,0.0,0
920,1,3,1,2,1,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0.0,0,0,7,0,0,2,1.0,0.06666666666,0.0,0.0,0
921,14,436,14,386,12,250,0,0.0,0,0.0,0,0.0,0,0.0,2,0.14285714285714285,6,0.015544041450777202,0,0.0,0,0.0,37,0.148,-0.1,0,0,14,0,0,54,0.13989637305699482,0.0,0.0,0.0,0
922,15,193,13,161,13,102,0,0.0,9,0.046632124352331605,0,0.0,0,0.0,0,0.0,5,0.031055900621118012,0,0.0,0,0.0,9,0.08823529411764706,0.0,0,0,30,0,0,19,0.11801242236024845,0.13333333332,0.0,0.0,0
923,8,452,8,414,7,269,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,3,0.007246376811594203,0,0.0,2,0.005154639175257732,6,0.022304832713754646,-0.6,0,0,16,0,0,49,0.11835748792270531,0.26666666666,0.0,0.0,0
924,14,1004,12,906,8,546,0,0.0,0,0.0,0,0.0,2,0.00199203187250996,0,0.0,6,0.006622516556291391,0,0.0,0,0.0,6,0.01098901098901099,0.5,0,0,14,1,0,101,0.11147902869757174,0.79999999998,1.0,1.0,1
925,11,446,11,385,9,237,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909091,13,0.033766233766233764,0,0.0,5,0.013262599469496022,20,0.08438818565400844,0.0,0,0,13,0,0,36,0.09350649350649351,0.0,0.0,0.0,0
926,12,1166,9,1030,9,659,0,0.0,0,0.0,0,0.0,4,0.003430531732418525,0,0.0,13,0.01262135922330097,0,0.0,0,0.0,15,0.02276176024279211,0.0,0,0,20,0,0,139,0.13495145631067962,0.8,1.0,1.0,1
927,7,80,7,76,4,43,0,0.0,0,0.0,0,0.0,1,0.0125,0,0.0,0,0.0,0,0.0,0,0.0,1,0.023255813953488372,0.0,0,0,13,0,0,7,0.09210526315789473,0.3333333333,0.3333333333,0.0,0
928,12,669,12,526,8,414,0,0.0,1,0.0014947683109118087,0,0.0,1,0.0014947683109118087,0,0.0,12,0.022813688212927757,0,0.0,1,0.0019157088122605363,30,0.07246376811594203,1.0,0,0,17,0,0,143,0.2718631178707224,0.33333333332,0.3333333333,0.3333333333,0
929,18,717,15,598,11,414,0,0.0,1,0.001394700139470014,0,0.0,1,0.001394700139470014,1,0.06666666666666667,8,0.013377926421404682,0,0.0,0,0.0,26,0.06280193236714976,0.25,0,0,18,0,0,128,0.2140468227424749,0.4,0.0,0.0,0
930,16,2350,16,2100,13,1310,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.004285714285714286,0,0.0,0,0.0,93,0.07099236641221374,0.06818181818181818,0,0,20,0,0,324,0.15428571428571428,0.19999999997999998,0.0,0.0,0
931,9,405,9,375,8,229,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.024,0,0.0,0,0.0,8,0.034934497816593885,0.1,0,0,16,0,0,67,0.17866666666666667,0.39999999997999997,0.3333333333,0.3333333333,0
932,18,251,15,226,11,137,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.008849557522123894,0,0.0,2,0.00980392156862745,17,0.12408759124087591,0.0,0,0,17,0,0,31,0.13716814159292035,0.19999999997999998,0.0,0.0,0
933,10,509,10,431,6,252,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,0.03248259860788863,0,0.0,1,0.002352941176470588,20,0.07936507936507936,-0.09999999999999998,0,0,17,0,0,45,0.10440835266821345,0.13333333332,0.0,0.0,0
934,16,136,16,115,15,74,0,0.0,1,0.007352941176470588,0,0.0,0,0.0,1,0.0625,3,0.02608695652173913,0,0.0,0,0.0,9,0.12162162162162163,0.5,0,0,14,0,0,21,0.1826086956521739,0.3333333333,0.3333333333,0.0,0
935,16,293,15,261,9,167,0,0.0,0,0.0,0,0.0,0,0.0,1,0.06666666666666667,3,0.011494252873563218,0,0.0,0,0.0,13,0.07784431137724551,-0.3,0,0,14,0,0,21,0.08045977011494253,0.46666666664,0.3333333333,0.3333333333,0
936,8,233,8,206,8,121,0,0.0,0,0.0,0,0.0,1,0.004291845493562232,0,0.0,1,0.0048543689320388345,0,0.0,0,0.0,1,0.008264462809917356,1.0,1,1,13,0,0,30,0.14563106796116504,1.0,1.0,1.0,1
937,17,391,14,333,13,217,0,0.0,0,0.0,0,0.0,0,0.0,1,0.07142857142857142,3,0.009009009009009009,0,0.0,0,0.0,18,0.08294930875576037,0.5,0,0,13,0,0,66,0.1981981981981982,0.19999999997999998,0.0,0.0,0
938,9,392,7,318,5,197,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.02830188679245283,0,0.0,6,0.0196078431372549,14,0.07106598984771574,0.0,0,0,15,0,0,39,0.12264150943396226,0.06666666666,0.0,0.0,0
939,16,429,15,389,13,267,0,0.0,0,0.0,0,0.0,7,0.016317016317016316,1,0.06666666666666667,24,0.061696658097686374,0,0.0,0,0.0,24,0.0898876404494382,-0.6,0,0,16,0,0,128,0.32904884318766064,0.7333333333,0.6666666666,0.6666666666,1
940,12,1004,10,833,8,557,0,0.0,7,0.0069721115537848604,0,0.0,1,0.00099601593625498,0,0.0,21,0.025210084033613446,0,0.0,7,0.00865265760197775,15,0.026929982046678635,0.11666666666666667,0,0,17,0,0,149,0.1788715486194478,0.0,0.0,0.0,0
941,11,828,10,775,7,489,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.00903225806451613,0,0.0,0,0.0,22,0.044989775051124746,-0.7,0,0,16,0,0,81,0.10451612903225807,0.06666666666,0.0,0.0,0
942,15,833,15,764,12,475,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.015706806282722512,0,0.0,0,0.0,17,0.035789473684210524,-0.1,0,0,14,0,0,138,0.1806282722513089,0.46666666661999995,0.6666666666,0.6666666666,1
943,12,1341,11,1174,11,765,0,0.0,0,0.0,0,0.0,11,0.00820283370618941,0,0.0,22,0.018739352640545145,0,0.0,0,0.0,36,0.047058823529411764,0.0,0,0,20,0,1,110,0.09369676320272573,0.53333333332,0.6666666666,1.0,1
944,16,514,14,455,10,312,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,0.05274725274725275,0,0.0,0,0.0,30,0.09615384615384616,0.0,0,0,15,0,0,87,0.1912087912087912,0.26666666664,0.3333333333,0.3333333333,0
945,14,1299,14,1173,9,744,0,0.0,0,0.0,0,0.0,0,0.0,2,0.14285714285714285,15,0.01278772378516624,0,0.0,7,0.00608695652173913,41,0.05510752688172043,0.2,0,0,17,0,0,82,0.06990622335890878,0.5333333333,0.6666666666,0.6666666666,1
